camera,frame,id,fbr_x_3d,fbr_y_3d,fbl_x_3d,fbl_y_3d,ftl_x_3d,ftl_y_3d,ftr_x_3d,ftr_y_3d,bbr_x_3d,bbr_y_3d,bbl_x_3d,bbl_y_3d,btl_x_3d,btl_y_3d,btr_x_3d,btr_y_3d,x_tl_2d,y_tl_2d,x_tr_2d,y_tr_2d,x_bl_2d,y_bl_2d,x_br_2d,y_br_2d,x_center,y_center,average_speed_5_frames
p2c6,6,31,622.1722793101197,713.127031987893,659.2275640175924,732.0597286711545,656.0648436947257,701.1041204511897,618.473259323182,682.360260796237,722.1948135663953,649.092087699311,758.1047644705765,665.751316868646,756.6438617429096,636.0207429583071,720.2273021554382,619.552505965869,657.0,603.0,792.0,603.0,657.0,702.0,792.0,702.0,724.0,652.0,69.37012710056834
p2c6,6,20,1471.023623863157,398.7528107677661,1439.6712489146355,391.370316221622,1444.4597958317097,372.7744669235975,1476.1238895647152,380.0173337820098,1445.676885426303,424.0336436354003,1413.3297453702069,416.0722608059547,1418.0896157950003,396.92509410803046,1450.769665179076,404.73985934564325,1398.0,392.0,1457.0,392.0,1398.0,433.0,1457.0,433.0,1427.0,412.0,72.41230529078003
p2c6,6,21,1632.7574215227755,385.1807490521887,1599.5779398939414,377.9173620966317,1606.3714733464608,357.08589730450274,1639.9310779107127,364.1903807770789,1613.12517109915,411.1366553158321,1578.747633171443,403.27553556596143,1585.6352953063515,381.7883945424931,1620.4221278325888,389.4820264143682,1558.0,375.0,1630.0,375.0,1558.0,423.0,1630.0,423.0,1594.0,399.0,65.39080227159715
p2c6,7,31,596.0383746770614,729.4628398951899,633.3428684339511,748.9996498242928,629.6984437556237,717.7533657363629,591.8516916202283,698.4037409122,699.5579398619512,663.2169896921512,735.732181713389,680.3659756061145,733.9068770713152,650.3514246108772,697.2190180998429,633.3935433032696,635.0,615.0,771.0,615.0,635.0,715.0,771.0,715.0,703.0,665.0,73.70723041660716
p2c6,7,20,1477.895446648747,391.6100391126088,1446.830995528391,384.38712677025467,1451.6221853514542,365.94985631178287,1482.9923777153683,373.0351589410695,1453.1337138415126,416.2956608749553,1421.0915637536446,408.51366770370765,1425.859609499449,389.5332857179866,1458.228104475882,397.1707692040486,1402.0,390.0,1455.0,390.0,1402.0,427.0,1455.0,427.0,1428.0,408.0,76.93289136878087
p2c6,7,21,1637.073418995841,379.30789366526375,1604.1688384394895,372.1764891652373,1610.9377201275029,351.49603829696605,1644.2159018337484,358.4705192692764,1617.8252535288332,404.7488816233416,1583.7420686260723,397.0369864633519,1590.6068782966315,375.7092641435392,1625.092089784859,383.2557546298427,1565.0,371.0,1633.0,371.0,1565.0,416.0,1633.0,416.0,1599.0,393.0,69.30763609752098
p2c6,8,31,575.8162929327136,742.0967967929245,613.3034264963807,762.107351409706,609.2755884624985,730.6427600151516,571.2420163241698,710.8177788286143,682.0794757768177,674.1171499969187,718.4501427088088,691.6489328422438,716.3355753344412,661.4200260658259,679.4461486807313,644.0792203867784,615.0,627.0,754.0,627.0,615.0,729.0,754.0,729.0,684.0,678.0,73.70714019322145
p2c6,8,20,1482.946401142726,386.3591061453194,1452.0947446816956,379.252413301378,1456.8870110646935,360.932564732832,1488.0400317391195,367.90314317963606,1458.610164991181,410.6118677345899,1426.7933646904005,402.9603591876284,1431.5664004537757,384.10347415837504,1463.7047414509743,391.6120377618775,1409.0,386.0,1458.0,386.0,1409.0,421.0,1458.0,421.0,1433.0,403.0,76.93690697500251
p2c6,8,21,1640.5451041140022,374.56787571784434,1607.8632015861083,367.5421228942902,1614.611493610498,346.9842892462731,1647.661759795935,353.8547260004269,1621.6035440044452,399.5972012877828,1587.7586919740295,392.0046253700841,1594.6042621432182,370.80633895378025,1628.8453083901036,378.235203835888,1567.0,365.0,1633.0,365.0,1567.0,409.0,1633.0,409.0,1600.0,387.0,69.76865393207915
p2c6,9,31,547.9832773152496,759.4744976648427,585.7071712267434,780.1459933573127,581.1363640287504,748.3904020258719,542.8609190927034,727.9017712464998,658.0760016145812,689.0760965009163,694.7055030291243,707.140105545482,692.1824575588145,676.6238243805906,655.0275333155582,658.7503040150672,594.0,639.0,735.0,639.0,594.0,743.0,735.0,743.0,664.0,691.0,73.70705235548878
p2c6,9,20,1489.5525371177364,379.4990947378784,1458.9802500367598,372.5428382482191,1463.772881313109,354.3774779839279,1494.640838312485,361.19958806835217,1465.7667092414567,403.19234040812006,1434.2456821643418,395.7095312685398,1439.024007939997,377.0151230054318,1470.8603291208717,384.3570498862041,1418.0,375.0,1475.0,375.0,1418.0,414.0,1475.0,414.0,1446.0,394.0,76.93681869949822
p2c6,9,21,1644.906123154506,368.6062231535316,1612.50521721489,361.71224750174974,1619.226818987916,341.3095701938606,1651.989536664735,348.0502630295258,1626.3463167738894,393.12275976639023,1592.8020834420442,385.67883930712975,1599.6225417853902,364.6443279132327,1633.5556788691151,371.9266824041205,1568.0,359.0,1634.0,359.0,1568.0,403.0,1634.0,403.0,1601.0,381.0,69.75639638037418
p2c6,10,31,526.4165667603847,772.9281180044424,564.3121778512028,794.1187293365505,559.3084906313591,762.1452351240716,520.8578988471824,741.1349890794489,639.5186863111327,700.630201565935,676.3395424686877,719.1107622299754,673.4917884681316,688.3779028163636,636.1406891860596,670.0871979267464,572.0,651.0,716.0,651.0,572.0,757.0,716.0,757.0,644.0,704.0,73.70699348625836
p2c6,10,20,1494.404069803097,374.4539603770101,1464.0383430434483,367.6073275124827,1468.8303948691753,349.5563599815709,1499.4876197995134,356.2703036451168,1471.0185809297209,397.7400507360994,1439.7161860680797,390.3800288947738,1444.4974131398162,371.80592344244496,1476.110528196827,379.02659259275697,1424.0,367.0,1483.0,367.0,1424.0,408.0,1483.0,408.0,1453.0,387.0,76.93676659631748
p2c6,10,21,1648.136672168583,364.18383613614094,1615.9448835580686,357.3868186200488,1622.6461106018564,337.09991150097494,1655.1948764222343,343.7451623899099,1629.8572482793918,388.3235571956395,1596.536638425391,380.98889289406713,1603.3378078032963,360.07657416298065,1637.0419459779978,367.2512739658147,1572.0,354.0,1637.0,354.0,1572.0,397.0,1637.0,397.0,1604.0,375.0,70.16847250906855
p2c6,11,31,504.2377550327745,786.7614369593831,542.2995661423241,808.4925556142775,536.8395927821089,776.3017764952158,498.2197665942225,754.7480750956031,620.4736119260914,712.4860180612379,657.4832061961506,731.3989473775442,654.2941031135256,700.448773147056,616.7496212620516,681.7248113669569,547.0,660.0,699.0,660.0,547.0,772.0,699.0,772.0,623.0,716.0,73.70693717643503
p2c6,11,20,1499.1780266907167,369.4960666245616,1469.0160880968058,362.7563278019381,1473.8069623186925,344.81842379647804,1504.2563148259671,351.4269133107711,1476.1827672832487,392.38560715661737,1445.096019150095,385.145197040183,1449.879381676515,366.6899908614705,1481.2723741421366,373.7925614260416,1432.0,362.0,1490.0,362.0,1432.0,402.0,1490.0,402.0,1461.0,382.0,76.93264675560272
p2c6,11,21,1651.4816424881612,359.59205202903706,1619.5076338900556,352.89498857738886,1626.1871431273323,332.7288899907349,1658.5131318913725,339.2757678218194,1633.490598446242,383.3437468366079,1600.40278829354,376.12160686727145,1607.1832880310778,355.3367897104232,1640.649074014552,362.40063672426265,1577.0,350.0,1638.0,350.0,1577.0,391.0,1638.0,391.0,1607.0,370.0,70.59278892427781
p2c6,12,31,473.66556456800186,805.8230627517552,511.9390798108517,828.3101880233827,505.8316348332975,795.8312600286089,466.9967739235926,773.5168431538378,594.2852451962953,728.7823647631901,631.541606335992,748.2977817417063,627.8697000411029,717.0570360421559,590.072587043897,697.7289592915467,525.0,675.0,677.0,675.0,525.0,788.0,677.0,788.0,601.0,731.0,73.7068551175927
p2c6,12,20,1505.420740652368,363.0118424523413,1475.526619637901,356.4106552726972,1480.314963722524,338.6215863695737,1510.491179067823,345.0934185576013,1482.930662369309,385.3880887546329,1452.1272391555988,378.3025393614736,1456.9122395921563,360.00383964121306,1488.0160806810648,366.9535426035711,1436.0,357.0,1490.0,357.0,1436.0,395.0,1490.0,395.0,1463.0,376.0,76.93666789022359
p2c6,12,21,1655.680680763314,353.820231536224,1623.9812887474204,347.2477734144044,1630.6327545927877,327.23440884753046,1662.6778799652536,333.6586780251022,1638.0485111805517,377.0888267180318,1605.254128061697,370.0068083917696,1612.007795246955,349.383172218776,1645.173218312969,356.3090107956658,1586.0,349.0,1639.0,349.0,1586.0,385.0,1639.0,385.0,1612.0,367.0,71.7025387788755
p2c6,13,31,449.9494613509879,820.6011589621955,488.3731988951823,843.6833609649499,481.7486962209574,810.9900279678492,442.7617376352936,788.0763523978267,574.0205258127198,741.3844794104208,611.4575810783946,761.3723091979294,607.4014048229385,729.9133245408002,569.4194932918294,710.111244485458,499.0,688.0,654.0,688.0,499.0,804.0,654.0,804.0,576.0,746.0,73.70680136719216
p2c6,13,20,1510.0126509777365,358.2415242594159,1480.3164931925053,351.7413615826063,1485.1022590661132,334.0624855512959,1515.0766140192927,340.4346945165245,1487.890476436589,380.2440076706703,1457.296421369244,373.27124901073057,1462.0817922976094,355.0884124668359,1492.9719990700294,361.9268007177368,1443.0,350.0,1499.0,350.0,1443.0,389.0,1499.0,389.0,1471.0,369.0,76.93663111143296
p2c6,13,21,1658.7845359418357,349.5394981563759,1627.289497277606,343.05870798144514,1633.919576715433,323.15924777336033,1665.7557398311392,329.4933361935331,1641.415671053557,372.4531412955833,1608.839545841392,365.4740957871701,1615.5726447913714,344.9706514028775,1648.514696435348,351.7950926225151,1590.0,344.0,1642.0,344.0,1590.0,379.0,1642.0,379.0,1616.0,361.0,71.49444414399326
p2c6,14,30,763.6968617029264,564.5799151510414,795.9851884461475,578.2137511797077,795.123452251485,548.3506716937167,762.388709236485,534.9112310974275,841.9701034844707,517.962317057702,873.2409156277266,530.1966758576457,873.4731627964875,501.5336797394143,841.7834142180698,489.4858372307624,787.0,480.0,896.0,480.0,787.0,557.0,896.0,557.0,841.0,518.0,67.8109542543221
p2c6,14,31,425.5361562297416,835.8114940758912,464.1019457635595,859.5143439035662,456.9316323470951,826.6085774935926,417.8013549201926,803.0694502414517,553.2066934066337,754.3260441718825,590.8202147673177,774.8049077223458,586.3596286038455,743.1277044077651,548.1974375093082,722.8326465895387,476.0,702.0,632.0,702.0,476.0,819.0,632.0,819.0,554.0,760.0,69.36958876608551
p2c6,14,20,1514.5248706710531,353.5482153178926,1485.0242969325332,347.1466959156569,1489.8068966873464,329.5768079170225,1519.581846558184,335.8517582405479,1492.761371211603,375.1861620898727,1462.3741197421923,368.3234327071653,1467.1591268750128,350.2551835031806,1497.8383491546006,356.9850022409524,1447.0,345.0,1502.0,345.0,1447.0,384.0,1502.0,384.0,1474.0,364.0,72.41188413809269
p2c6,15,31,391.8084534874585,856.8055642043201,430.548948653772,881.3787221541811,422.602008430173,848.1934637082561,383.2964386607564,823.7765401765159,524.5276464141951,772.1401404349372,562.3686519765103,793.3047264299938,557.3347151559714,761.3368924099077,518.9404925160455,740.352906441664,450.0,716.0,609.0,716.0,450.0,835.0,609.0,835.0,529.0,775.0,73.70664345899127
p2c6,15,20,1520.4331471429612,347.40973552160267,1491.18947406261,341.1361139266352,1495.9671006479646,323.70964363902704,1525.4801744566294,329.8585157703542,1499.1344313675934,368.57565793023,1469.018740093986,361.8554367908326,1473.8023022140435,343.93795819456585,1504.2045233114593,350.5271888284649,1455.0,340.0,1511.0,340.0,1455.0,379.0,1511.0,379.0,1483.0,359.0,76.93658207080261
p2c6,16,31,365.6088897546247,873.1136836530205,404.4683622749888,898.3737979245977,395.8999347840116,864.9824953800587,356.4758813448844,839.8720905713859,502.3119235960268,785.9395169536433,540.3171692560247,807.6430731649361,534.8261775655393,775.4579382124309,496.2647607540199,753.9320636457251,422.0,730.0,587.0,730.0,422.0,854.0,587.0,854.0,504.0,792.0,73.70656859214319
p2c6,16,20,1524.780183365427,342.8927656463223,1495.7263868716088,336.7124448467687,1500.4997118522117,319.3921340051902,1529.8192636612955,325.44905015112,1503.8201325813566,363.7147987645634,1473.9050963087348,357.09842736952567,1478.6868521084311,339.29253856041294,1508.8844338386257,345.77933976168543,1459.0,335.0,1514.0,335.0,1459.0,373.0,1514.0,373.0,1486.0,354.0,76.93657287333095
p2c6,17,30,714.944876212899,593.8474615505623,747.8144658175365,608.3978266531985,746.2006332484348,577.823362460323,712.8690789492094,563.4709528771306,799.0369548007347,543.749820935736,830.889129534147,556.7486384179228,830.5385539113031,527.4128371823683,798.2517276967587,514.6051967433359,743.0,503.0,858.0,503.0,743.0,585.0,858.0,585.0,800.0,544.0,67.8111141556615
p2c6,17,31,338.5792752649348,889.9211715051329,377.5455856767229,915.8993073576178,368.3193752735589,882.3057463983149,328.7899115064524,856.4699277137861,479.4471814744352,800.1261751966651,517.6099913626374,822.3909585618301,511.6368646436911,789.9895130962695,472.91539654898537,767.8990037476358,393.0,745.0,563.0,745.0,393.0,872.0,563.0,872.0,478.0,808.0,69.3694097596994
p2c6,17,32,251.86686602509144,786.537123387424,283.26121842564936,806.7440823802597,273.7706464994326,776.0678334422931,242.0149750814268,756.0182739341714,357.12914886914393,728.6649596109429,388.2421212526117,746.815279601299,380.9557296914885,717.0442359670366,349.47416876465473,699.0600602355009,307.0,684.0,428.0,684.0,307.0,774.0,428.0,774.0,367.0,729.0,62.15902620532886
p2c6,17,20,1529.059550926968,338.4462602369384,1500.1933575675482,332.3571121679296,1504.9619204652731,315.1418238418436,1534.0902939570265,321.1088956707729,1508.4301386391128,358.93262016238526,1478.7133066965605,352.41764015711874,1483.4926747494806,334.72213476882587,1513.4881463649522,341.1089485065945,1465.0,330.0,1518.0,330.0,1465.0,367.0,1518.0,367.0,1491.0,348.0,72.41184796893285
p2c6,18,31,301.2098497023093,913.1607637672594,340.2982770464879,940.148411684295,330.13459736994685,906.2922260282072,290.4865511177511,879.4355217056677,447.93039305791007,819.6834871945796,486.29230537218274,842.7337569397135,479.63493189419125,810.0460268284727,440.7118562545933,787.1646345819803,363.0,760.0,539.0,760.0,363.0,892.0,539.0,892.0,451.0,826.0,73.70236772050978
p2c6,18,20,1534.6643127987695,332.6275644956869,1506.044611159928,326.6567179203484,1510.806183732484,309.5796434571734,1539.683407989866,315.4301586671458,1514.4636371172412,352.6789278270484,1485.007151020254,346.2953755570396,1489.7825170617257,328.74512077285567,1519.5125574007027,335.0023521361812,1472.0,325.0,1524.0,325.0,1472.0,361.0,1524.0,361.0,1498.0,343.0,76.93657701125983
p2c6,19,20,1538.786474813804,328.3430345085262,1510.3490646924165,322.4585658251152,1515.1048810869545,305.4838242963039,1543.7963988075885,311.2492507866283,1518.8983327299184,348.07718822733784,1489.6343297876456,341.7895023682084,1494.406050763669,324.3467760245437,1523.9398811688918,330.50950526472604,1475.0,318.0,1531.0,318.0,1475.0,356.0,1531.0,356.0,1503.0,337.0,76.93250436997373
p2c6,20,17,1429.5423931885084,533.4289669039556,1389.691683533341,522.0718827478643,1397.0326855341618,492.6918997611549,1437.542352164411,503.7947475192799,1389.387619979051,579.1713159966426,1347.7226194664815,566.4688811392224,1354.8989131698322,535.9446770362512,1397.2880825429067,548.3799973018373,1325.0,502.0,1417.0,502.0,1325.0,595.0,1417.0,595.0,1371.0,548.0,65.71657063902896
p2c6,21,17,1437.872556677807,523.8981290475571,1398.4091175965157,512.812027322155,1405.7752100232665,483.6796761745233,1445.8841311513136,494.5145193946073,1398.7602033674211,568.4505054369465,1357.51464771283,556.0700046630051,1364.735232456162,525.8073518669236,1406.6895800769294,537.9235342390655,1334.0,497.0,1422.0,497.0,1334.0,587.0,1422.0,587.0,1378.0,542.0,69.82513806881984
p2c6,22,17,1444.052743931366,516.7053890834688,1404.884892580631,505.82163339264736,1412.2665395149488,476.87818631163873,1452.0697020998905,487.51299180386616,1405.711003485901,560.3708588758503,1364.785570891963,548.2302651788858,1372.03546416707,518.1672950642077,1413.6580879340872,530.0457683832467,1346.0,491.0,1428.0,491.0,1346.0,575.0,1428.0,575.0,1387.0,533.0,70.14344324208633
p2c6,23,17,1450.114929094021,509.6512652373664,1411.238593288057,498.9641734633084,1418.6338718184468,470.20775867633125,1458.1355754067167,480.64821462536605,1412.521133538252,552.4560825489401,1371.9113393444466,540.5482607818908,1379.187899142953,510.6831211234951,1420.4835497825284,522.3310503066605,1357.0,489.0,1433.0,489.0,1357.0,566.0,1433.0,566.0,1395.0,527.0,66.353176073031
p2c6,23,30,605.2913009676819,659.0924488308054,639.274741674105,675.7939436480636,635.7707659515598,643.7459860071754,601.2970318849929,627.2460284169717,703.1266475640282,600.8127215612635,736.1252580841129,615.5858316445847,734.3210671666111,584.846202649934,700.8570907733902,570.271732677343,641.0,556.0,765.0,556.0,641.0,646.0,765.0,646.0,703.0,601.0,67.55395069812207
p2c6,24,17,1458.0195718249454,500.450992107501,1419.525919850875,490.0177472495004,1426.9365152978075,461.5078973112493,1466.042613740355,471.6975978077135,1421.3894530311543,542.1469238937024,1381.1938902430852,530.5389707899503,1388.50209769992,500.9348058393597,1429.368798064147,512.2858756501291,1360.0,469.0,1447.0,469.0,1360.0,558.0,1447.0,558.0,1403.0,513.0,70.89019310956344
p2c6,25,15,1487.6403847235904,607.5344338796305,1443.185777122502,594.0053088909788,1450.9889455172795,566.5766844791644,1496.1633708857826,579.8666500127953,1447.3117553817374,662.9023474875978,1400.559844720401,647.596424331604,1408.2819070869875,619.0881493571761,1455.834484978546,634.1464878977351,1367.0,597.0,1471.0,597.0,1367.0,689.0,1471.0,689.0,1419.0,643.0,76.61724830477394
p2c6,25,17,1463.8117283053784,493.7031643281367,1425.6005815942535,483.4541912537842,1433.020588184149,455.127070895576,1471.834738726746,465.1348178173829,1427.8796794658151,534.5955803138967,1387.9898200465325,523.2048906439354,1395.3189361039488,493.7942505796064,1435.8691845310125,504.93033607512393,1367.0,463.0,1453.0,463.0,1367.0,550.0,1453.0,550.0,1410.0,506.0,71.20846917334265
p2c6,26,15,1494.2875565857294,597.9817592973611,1450.2421855296132,584.7481863112658,1458.0478021295778,557.5151672377142,1502.7991200837755,570.5114195077734,1454.8983585879764,652.0315931956976,1408.5955696533242,637.0828798877776,1416.3349583270574,608.7788833867494,1463.4222704112378,623.4813432665385,1377.0,588.0,1477.0,588.0,1377.0,678.0,1477.0,678.0,1427.0,633.0,72.25636081140635
p2c6,26,17,1469.5028472836657,487.0829801965088,1431.570214936702,477.0132266613013,1438.9981192614675,448.8669455203973,1477.524524813054,458.6977879304444,1434.2492634023083,527.195092471387,1394.6607026344732,516.0153712199799,1402.0086277719802,486.7963422078586,1442.2470770382342,497.7237526470019,1374.0,458.0,1457.0,458.0,1374.0,541.0,1457.0,541.0,1415.0,499.0,67.41816477365022
p2c6,26,30,543.4048534158183,695.3093126734598,577.8909572472867,713.2700121605714,573.2004268015012,680.4705924563242,538.2128860655695,662.7105149039232,649.3642814756145,632.2353776656716,682.9058107924718,648.0348418304494,680.1962494499882,616.5714870104584,646.1753894559234,600.9728995033026,581.0,586.0,715.0,586.0,581.0,682.0,715.0,682.0,648.0,634.0,67.12471865419846
p2c6,27,15,1502.9167044532576,585.582976397094,1459.40612207528,572.7282300963996,1467.2117422191322,545.7532977298094,1511.410368767578,558.3732685682559,1464.7293459418531,637.9472205103187,1419.013131562618,623.4551584667977,1426.770868990318,595.421239219318,1473.250794800929,609.6690102222589,1387.0,577.0,1486.0,577.0,1387.0,665.0,1486.0,665.0,1436.0,621.0,76.90430764266594
p2c6,27,17,1476.9226797573572,478.44105885243926,1439.355892437768,468.6029141218144,1446.791838182278,440.6950140648771,1484.9403939936158,450.2973280451949,1442.543948337433,517.5465205994844,1403.3510347532606,506.63893977382014,1410.7206715554637,477.6726116998871,1450.5498273955216,488.3309575813705,1382.0,452.0,1462.0,452.0,1382.0,532.0,1462.0,532.0,1422.0,492.0,71.6368505221463
p2c6,28,15,1509.2149409110743,576.5289147296392,1466.097525681361,563.9473862543084,1473.900829346589,537.1639168118219,1517.6932885616932,549.5126381866978,1471.8924873005672,627.6802198890203,1426.607261705679,613.5166559609235,1434.375396981881,585.6834609557221,1480.4092396267392,599.6043282899465,1397.0,566.0,1494.0,566.0,1397.0,652.0,1494.0,652.0,1445.0,609.0,76.90001018228607
p2c6,28,17,1482.367577099493,472.09958582340255,1445.070796024983,462.4297076016088,1452.5110948662978,434.6984073694662,1490.3808711231811,444.13475596038353,1448.6234467116878,510.47494822566273,1409.7224352097658,499.7647261142009,1417.1060603687415,470.9856858334599,1456.633348644583,481.4489872067484,1388.357142857143,445.7142857142857,1467.642857142857,445.7142857142857,1388.357142857143,524.9285714285714,1467.642857142857,524.9285714285714,1428.0,485.2857142857143,71.63681364684462
p2c6,28,30,496.88932512753377,722.5050767696385,531.7030712339596,741.4414489661359,526.0631710966333,708.1102704184425,490.7418889470212,689.3723064266519,609.1502934274479,655.7154391516382,643.0602821752494,672.3042826928098,639.6308379427517,640.3241861904803,605.2325086498965,623.9369125261185,543.0,608.0,682.0,608.0,543.0,707.0,682.0,707.0,612.0,657.0,71.32299150662655
p2c6,29,15,1515.379910847236,567.6785643534145,1472.6488308065263,555.3613221015632,1480.4481126861344,528.7674636190139,1523.8415943314697,540.8539097381027,1478.893264925035,617.6588060535963,1434.0313189581173,603.8123192997741,1441.8073338065228,576.1781870604872,1487.4032332254612,589.7836629749042,1407.0,555.0,1502.0,555.0,1407.0,638.0,1502.0,638.0,1454.0,596.0,72.3788549770139
p2c6,29,17,1487.720806976601,465.87450848533456,1450.690290257504,456.3684276561668,1458.1336863281645,428.8118724826649,1495.7286182041864,438.08671531885375,1454.5940300056889,503.5402172221366,1415.980784930717,493.0218229889176,1423.376656332253,464.42816296487246,1462.6064386903142,474.7019538768747,1394.7142857142858,439.4285714285714,1473.2857142857142,439.4285714285714,1394.7142857142858,517.8571428571429,1473.2857142857142,517.8571428571429,1434.0,478.57142857142856,67.41803983472835
p2c6,29,30,476.0704441494365,734.6629559941483,511.0166486079828,754.0438868345162,504.9358383107965,720.4840182448835,469.4800491069826,701.3000582553648,591.2049996913879,666.1802532100645,625.2687894555196,683.1271237825522,621.506310908215,650.9233451394844,586.9505893849401,634.1780686920307,521.0,620.0,662.0,620.0,521.0,720.0,662.0,720.0,591.0,670.0,67.128688179323
p2c6,30,15,1523.38173202263,556.1779990982262,1481.1559355695838,544.2000606233097,1488.947126057653,517.8562045638622,1531.818988184354,529.6060841400325,1487.9655581456625,604.6580293616122,1443.6568862917416,591.2176295592504,1451.4394769559017,563.8463495551243,1496.463177329457,577.0481099669742,1418.0,543.0,1511.0,543.0,1418.0,626.0,1511.0,626.0,1464.0,584.0,76.90355330508926
p2c6,30,17,1494.702752357272,457.7449179869825,1458.0219800364491,448.4506708367167,1465.4674042318209,421.1243728247667,1502.7014307484544,430.1904214474992,1462.3726516919726,494.4943799540841,1424.1372632671205,484.22364463232304,1431.5466266639137,455.8743354043817,1470.385892695571,465.9035589503772,1401.071428571429,433.1428571428572,1478.928571428571,433.1428571428572,1401.071428571429,510.7857142857143,1478.928571428571,510.7857142857143,1440.0,471.8571428571428,71.63264559271265
p2c6,30,30,447.4519315210407,751.3742267622473,482.5663319611184,771.3746460486763,475.8631789644788,737.5096266965437,440.237083298229,717.7037320691129,566.5913440599729,680.5323749113999,600.8558411659372,697.9764726214419,596.6246851955942,665.4726313115806,561.863769079945,648.2298633026213,498.0,630.0,643.0,630.0,498.0,732.0,643.0,732.0,570.0,681.0,71.32291677945952
